Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
"2023-24","Spring","IDS","2016","Industrial Design Lab II","Pfeiffer","3.61","38.5","15.4","38.5","7.7","0","0","0","0","0","0","0","0","0","13","16610","  6"
"2023-24","Spring","IDS","3016","Industrial Design Lab III","Sullivan","3.8","53.8","30.8","15.4","0","0","0","0","0","0","0","0","0","0","13","16617","  6"
"2023-24","Spring","MKTG","4704","International Marketing","Ravella","3.01","23.1","15.4","30.8","3.8","11.5","0","3.8","0","0","0","0","11.5","0","26","18100","  3"
"2023-24","Spring","HTM","4484","International Tourism","Zhang","3.77","57.7","30.8","0","7.7","0","3.8","0","0","0","0","0","0","0","26","16548","  3"
"2023-24","Spring","AFST","1714","Intro African American Studies","Spivey","3.91","80.8","11.5","7.7","0","0","0","0","0","0","0","0","0","0","26","10229","  3"
"2023-24","Spring","MKTG","3164","Intro Digital MKTG Strategy","Hillison","3.28","34.6","15.4","19.2","3.8","11.5","7.7","0","0","3.8","3.8","0","0","0","26","18069","  3"
"2023-24","Spring","MATH","2204","Intro Multivariable Calculus","Topcu","2.33","3.8","15.4","15.4","3.8","3.8","3.8","11.5","26.9","7.7","0","0","7.7","3","26","17308","  3"
"2023-24","Spring","HNFE","2334","Intro to Integrative Health","Ju","3.41","50","11.5","19.2","3.8","3.8","0","3.8","0","3.8","0","0","3.8","2","26","16427","  3"
"2023-24","Spring","SOC","1004","Introductory Sociology","Kendrick","3.3","30.8","26.9","11.5","15.4","0","0","11.5","0","0","0","0","3.8","0","26","19749","  3"
"2023-24","Spring","FIN","3144","Investments: Debt-Equity-Deriv","Kadlec","2.9","23.1","3.8","11.5","23.1","0","11.5","23.1","0","0","3.8","0","0","3","26","15531","  3"
"2023-24","Spring","RLCL","1024","Judaism, Christianity, Islam","Bernardi","3.64","50","15.4","23.1","7.7","0","0","3.8","0","0","0","0","0","1","26","20959","  3"
"2023-24","Spring","LAR","2016","LAR Design Studio Place&Proces","Rosier","3.44","7.7","46.2","30.8","7.7","0","7.7","0","0","0","0","0","0","0","13","17027","  6"
"2023-24","Spring","MN","4006","Leadership & Mgt/Ethics","Antcliff","3.99","96.2","3.8","0","0","0","0","0","0","0","0","0","0","0","26","18152","  3"
"2023-24","Spring","ENGL","3544","Literature and Cinema","Greene","3.67","50","26.9","3.8","7.7","11.5","0","0","0","0","0","0","0","0","26","15194","  3"
"2023-24","Spring","ECE","4424","Machine Learning","Bhattacharya","3.12","42.3","0","0","38.5","0","0","7.7","0","0","11.5","0","0","3","26","13800","  3"
"2023-24","Spring","CMDA","3605","Math Modeling: Methods & Tools","Abaid","2.34","11.5","7.7","11.5","11.5","3.8","11.5","3.8","7.7","15.4","3.8","7.7","3.8","0","26","13074","  3"
"2023-24","Spring","CS","3714","Mobile Software Development","Balci","2.84","34.6","15.4","7.7","15.4","3.8","0","0","3.8","0","0","0","19.2","1","26","13391","  3"
"2023-24","Spring","PHIL","1304","Morality and Justice","Yaure","3.16","23.1","15.4","11.5","30.8","7.7","3.8","0","3.8","0","0","0","3.8","0","26","18856","  3"
"2023-24","Spring","HNFE","2104","Moving Body, Moving Mind","Basso","3.87","65.4","26.9","7.7","0","0","0","0","0","0","0","0","0","0","26","16421","  3"
"2023-24","Spring","PSCI","3704","National Security Strategy","McPherson","3.33","42.3","19.2","11.5","15.4","0","3.8","0","0","0","0","0","7.7","2","26","19433","  3"
"2023-24","Spring","CS","5204","Operating Systems","Cameron","3.75","61.5","19.2","7.7","7.7","0","3.8","0","0","0","0","0","0","0","26","21029","  3"
"2023-24","Spring","PHIL","4604","Philosophy of Biology","Jantzen","3.08","42.3","15.4","15.4","3.8","0","3.8","0","3.8","0","3.8","0","11.5","0","26","21288","  3"
"2023-24","Spring","HORT","2244","Plant Propagation","Kardos","3.68","65.4","7.7","7.7","11.5","0","7.7","0","0","0","0","0","0","0","26","16500","  3"
"2023-24","Spring","COMM","2004","Public Speaking","Quesenberry","3.63","26.9","50","11.5","3.8","7.7","0","0","0","0","0","0","0","0","26","13166","  3"
"2023-24","Spring","RLCL","2124","Religion in American Life","Mesarovic","3.87","80.8","7.7","3.8","7.7","0","0","0","0","0","0","0","0","0","26","20962","  3"
"2023-24","Spring","UAP","4394","Renewable Energy Syst","Manthapuri","3.46","38.5","34.6","7.7","7.7","0","3.8","0","3.8","0","0","0","3.8","0","26","20265","  3"
"2023-24","Spring","HD","3014","Research Methods in Human Dev","Kim","3.1","15.4","11.5","26.9","19.2","7.7","7.7","7.7","0","3.8","0","0","0","0","26","16290","  3"
"2023-24","Spring","ECON","4984","SS: Economics of Immigration","Barrera","3.62","57.7","7.7","11.5","19.2","0","0","0","3.8","0","0","0","0","0","26","21912","  3"
"2023-24","Spring","BIT","4984","SS:Pen Testing/Ethical Hacking","Vance","3.12","42.3","0","3.8","7.7","15.4","11.5","19.2","0","0","0","0","0","1","26","21741","  3"
"2023-24","Spring","GEOS","4024","Senior Seminar","Bodnar","3.73","65.4","19.2","3.8","3.8","0","3.8","3.8","0","0","0","0","0","0","26","16109","  3"
"2023-24","Spring","PSYC","4364","Senior Seminar","Gulseven","3.38","23.1","30.8","11.5","15.4","11.5","3.8","3.8","0","0","0","0","0","0","26","19547","  3"
"2023-24","Spring","PSYC","4364","Senior Seminar","Davis","3.36","57.7","7.7","0","3.8","11.5","11.5","3.8","0","0","0","0","3.8","0","26","19550","  3"
"2023-24","Spring","SOC","3104","Sociological Theory","Jamerson","3.19","19.2","19.2","30.8","15.4","3.8","0","3.8","0","3.8","0","0","3.8","2","26","19783","  3"
"2023-24","Spring","PSCI","3136","Strategies of Modern Warfare","Price","2.84","7.7","23.1","11.5","11.5","19.2","15.4","3.8","0","0","0","0","7.7","0","26","21217","  3"
"2023-24","Spring","ISE","4804","System Dynamics","Hosseinichimeh","3.21","38.5","3.8","15.4","11.5","7.7","15.4","0","3.8","3.8","0","0","0","0","26","16768","  3"
"2023-24","Spring","MATH","1226","Calculus of a Single Variable","Nguyen","2.25","0","10","5","15","15","10","15","10","5","10","0","5","15","20","17256","  4"
"2023-24","Spring","FREC","2414","Field Exp Forest Resources","Aust","3.07","5","17.5","12.5","47.5","12.5","0","2.5","0","0","0","0","2.5","0","40","15795","  2"
"2023-24","Spring","FREC","2414","Field Exp Forest Resources","Green","3.07","5","17.5","12.5","47.5","12.5","0","2.5","0","0","0","0","2.5","0","40","15795","  2"
"2023-24","Spring","APSC","4424","Horse Production & Management","Bedore","3.99","95","5","0","0","0","0","0","0","0","0","0","0","0","20","10788","  4"
"2023-24","Spring","MATH","2406","Math in Computational Context","Carracedo Rodriguez","3.04","18.8","12.5","18.8","25","6.3","0","12.5","0","0","0","6.3","0","1","16","17340","  5"
"2023-24","Spring","MGT","2946","Small Unit Ldrshp for Cadets","Sheets","3.93","96.3","0","0","2.5","0","0","0","0","0","0","1.3","0","0","80","17913","  1"
"2023-24","Spring","SOC","3204","Social Research Methods","Wimberley","2.9","10","5","25","20","25","0","5","0","5","5","0","0","0","20","19786","  4"
"2023-24","Spring","COS","1016","Successful Starts in Science","Rowell","3.67","58.8","13.8","12.5","6.3","5","1.3","1.3","1.3","0","0","0","0","0","80","13241","  1"
"2023-24","Spring","BMES","4994","Undergraduate Research","Muelenaer","3.86","92.6","0","0","3.7","0","0","0","0","3.7","0","0","0","1","27","11969","  2"
"2023-24","Spring","BMES","4994","Undergraduate Research","Robertson","3.86","92.6","0","0","3.7","0","0","0","0","3.7","0","0","0","1","27","11969","  2"
"2023-24","Spring","BMES","4994","Undergraduate Research","Taylor","3.86","92.6","0","0","3.7","0","0","0","0","3.7","0","0","0","1","27","11969","  2"
"2023-24","Spring","BMES","4994","Undergraduate Research","Vlaisavljevich","3.86","92.6","0","0","3.7","0","0","0","0","3.7","0","0","0","1","27","11969","  2"
"2023-24","Spring","CHEM","2114","Analytical Chemistry","Geller","2.87","22.2","3.7","14.8","25.9","0","7.4","18.5","0","0","3.7","0","3.7","4","27","12858","  3"
"2023-24","Spring","REAL","4076","Commercial Real Estate Studio","Everett","3.25","14.8","0","44.4","29.6","11.1","0","0","0","0","0","0","0","0","27","19584","  3"
"2023-24","Spring","CNST","5214","Construction Company Mgmt","Kraemer","3.84","55.6","37","7.4","0","0","0","0","0","0","0","0","0","0","27","13126","  3"
"2023-24","Spring","FIN","3154","Corporate Finance","Cabezon Otero","2.81","7.4","3.7","18.5","33.3","7.4","14.8","11.1","0","0","0","0","3.7","0","27","15550","  3"
"2023-24","Spring","ECON","1104","Economics of Gender","Yang","3.4","18.5","25.9","29.6","18.5","3.7","0","0","3.7","0","0","0","0","1","27","14552","  3"
"2023-24","Spring","EDCI","5554","Educ Except Learners","Billingsley","3.84","85.2","0","0","11.1","3.7","0","0","0","0","0","0","0","0","27","14641","  3"
"2023-24","Spring","CS","5024","Ethics & Professionalism in CS","Greening","3.93","77.8","22.2","0","0","0","0","0","0","0","0","0","0","0","27","13529","  3"
"2023-24","Spring","HD","4964","Field Study","Gardner","3.7","91.7","0","0","0","0","0","0","0","0","0","0","8.3","0","24","16306","  3"
"2023-24","Spring","ACIS","4414","Financial Statement Auditing","Walker","2.96","11.1","7.4","29.6","18.5","7.4","22.2","0","0","0","0","0","3.7","0","27","10185","  3"
"2023-24","Spring","IS","2044","Food, War and Conflict","Eifert","3.96","85.2","14.8","0","0","0","0","0","0","0","0","0","0","1","27","16649","  3"
"2023-24","Spring","PSCI","2164","Foundations Security Environ","Suong","3.83","88.9","7.4","0","0","0","0","0","0","0","0","0","3.7","0","27","19395","  3"
"2023-24","Spring","STL","2304","Foundations of STL","Cockrum","3.8","88.9","3.7","0","3.7","0","0","0","0","0","0","0","3.7","0","27","20052","  3"
"2023-24","Spring","CHEM","1035","General Chemistry","Wagner","2.57","7.4","3.7","11.1","14.8","29.6","3.7","11.1","7.4","0","3.7","7.4","0","2","27","12667","  3"
"2023-24","Spring","CHEM","1035","General Chemistry","Wagner","2.15","7.4","3.7","3.7","7.4","18.5","11.1","11.1","3.7","14.8","11.1","3.7","3.7","1","27","12671","  3"
"2023-24","Spring","CHEM","1035","General Chemistry","Wall","2.32","7.4","0","11.1","14.8","11.1","14.8","18.5","7.4","0","7.4","0","7.4","3","27","12679","  3"
"2023-24","Spring","CHEM","1036","General Chemistry","Arachchige","2.59","33.3","0","0","11.1","11.1","3.7","18.5","3.7","0","7.4","3.7","7.4","3","27","12695","  3"
"2023-24","Spring","CHEM","1036","General Chemistry","Arachchige","2.83","18.5","7.4","7.4","22.2","14.8","11.1","7.4","0","3.7","0","7.4","0","3","27","12696","  3"
"2023-24","Spring","CHEM","1036","General Chemistry","Arachchige","2.73","7.4","18.5","14.8","7.4","7.4","14.8","7.4","18.5","0","3.7","0","0","3","27","12702","  3"
"2023-24","Spring","CHEM","1036","General Chemistry","Arachchige","2.82","18.5","3.7","7.4","11.1","25.9","11.1","14.8","3.7","3.7","0","0","0","2","27","12720","  3"
"2023-24","Spring","PHIL","1604","How Science Works","Parker","3.21","29.6","11.1","25.9","18.5","0","3.7","3.7","0","3.7","0","0","3.7","1","27","18861","  3"
"2023-24","Spring","ISC","1006","Integrated Sci Reasoning","Tollin","3.19","11.1","18.5","29.6","22.2","7.4","0","7.4","3.7","0","0","0","0","0","27","16708","  3"
"2023-24","Spring","ISC","1006","Integrated Sci Reasoning","Williams","3.19","11.1","18.5","29.6","22.2","7.4","0","7.4","3.7","0","0","0","0","0","27","16708","  3"
"2023-24","Spring","CMDA","4654","Intermed Data Analytics & ML","Lucero","3.14","22.2","18.5","18.5","7.4","11.1","3.7","11.1","7.4","0","0","0","0","1","27","22034","  3"
"2023-24","Spring","AAEC","3204","Intl Agri Dvlp & Trad","Larochelle","2.7","7.4","22.2","11.1","7.4","0","18.5","22.2","7.4","0","0","0","3.7","0","27","10069","  3"
"2023-24","Spring","HTM","2314","Intro International Business","Feigenbaum","2.67","14.8","0","0","51.9","0","0","22.2","0","0","7.4","0","3.7","3","27","16521","  3"
"2023-24","Spring","MATH","2204","Intro Multivariable Calculus","Pratt","1.93","7.4","7.4","3.7","11.1","0","7.4","18.5","7.4","7.4","11.1","3.7","14.8","7","27","17310","  3"
"2023-24","Spring","MATH","2204","Intro Multivariable Calculus","Calle","2.32","7.4","14.8","0","3.7","18.5","0","18.5","18.5","11.1","3.7","0","3.7","7","27","17317","  3"
"2023-24","Spring","MATH","2204","Intro Multivariable Calculus","Kasebian","2.66","18.5","3.7","7.4","18.5","7.4","18.5","3.7","11.1","0","3.7","7.4","0","2","27","21944","  3"
"2023-24","Spring","APS","1704","Intro to Appalachian Studies","Edmondson","3.89","70.4","25.9","0","3.7","0","0","0","0","0","0","0","0","0","27","20898","  3"
"2023-24","Spring","MATH","2114","Introduction to Linear Algebra","Hulko","2.6","18.5","3.7","14.8","18.5","3.7","11.1","3.7","3.7","7.4","3.7","7.4","3.7","4","27","17288","  3"
"2023-24","Spring","MATH","2114","Introduction to Linear Algebra","Tsai","2.27","14.8","7.4","11.1","7.4","0","11.1","11.1","7.4","7.4","3.7","11.1","7.4","4","27","17293","  3"
"2023-24","Spring","LAR","3044","Land Analysis & Site Planning","Ha","3.6","29.6","44.4","7.4","7.4","11.1","0","0","0","0","0","0","0","1","27","17031","  3"
"2023-24","Spring","ART","1104","Language of Visual Arts","Jewitt","3.42","44.4","14.8","11.1","18.5","0","3.7","0","3.7","0","0","3.7","0","0","27","21680","  3"
"2023-24","Spring","NR","2554","Leading Global Sustainability","Hull","3.79","66.7","14.8","11.1","3.7","3.7","0","0","0","0","0","0","0","1","27","18587","  3"
"2023-24","Spring","STS","3314","Medical Dilemmas & Human Exper","Olson","3.71","70.4","3.7","7.4","11.1","3.7","3.7","0","0","0","0","0","0","1","27","20082","  3"
"2023-24","Spring","COMM","2004","Public Speaking","Quesenberry","3.6","37","37","3.7","18.5","0","0","3.7","0","0","0","0","0","0","27","13167","  3"
"2023-24","Spring","BMES","5064","Quant Organ Systems Physiology","Guevel","3.71","37","40.7","18.5","3.7","0","0","0","0","0","0","0","0","0","27","11976","  3"
"2023-24","Spring","BMES","5064","Quant Organ Systems Physiology","Wang","3.71","37","40.7","18.5","3.7","0","0","0","0","0","0","0","0","0","27","11976","  3"
"2023-24","Spring","UH","2514","QuantComp Think Global Citizen","Hammer","4","100","0","0","0","0","0","0","0","0","0","0","0","0","27","20357","  3"
"2023-24","Spring","PSYC","4364","Senior Seminar","Hernandez","3.81","81.5","11.1","0","0","3.7","0","0","0","0","3.7","0","0","1","27","19549","  3"
"2023-24","Spring","AT","0414","Soils and Nutrient Management","Dickerson","2.49","14.8","11.1","18.5","11.1","3.7","7.4","7.4","0","3.7","7.4","0","14.8","1","27","11356","  3"
"2023-24","Spring","MGT","4394","Strategic Management","Roark","2.93","7.4","7.4","11.1","40.7","11.1","7.4","14.8","0","0","0","0","0","0","27","22141","  3"
"2023-24","Spring","ENGL","4164","Studies in Shakespeare","Wadoski","3.33","22.2","33.3","18.5","11.1","3.7","3.7","3.7","0","0","0","0","3.7","0","27","15267","  3"
"2023-24","Spring","ACIS","3314","Tax Impact on Decisions","Harding","2.7","29.6","0","7.4","29.6","3.7","3.7","3.7","7.4","0","0","0","14.8","1","27","10166","  3"
"2023-24","Spring","HIST","2394","Tofu Tikka: Asian Food History","Schmitthenner","3.12","18.5","14.8","40.7","3.7","3.7","0","7.4","3.7","0","3.7","3.7","0","0","27","20978","  3"
"2023-24","Spring","UH","4994","Undergraduate Research","Heilker","4","100","0","0","0","0","0","0","0","0","0","0","0","0","27","20385","  3"
"2023-24","Spring","PSCI","3564","Violent Political Change","Luciak","3.07","11.1","25.9","22.2","14.8","14.8","0","0","3.7","0","0","3.7","3.7","0","27","19425","  3"
"2023-24","Spring","ISE","2004","Introduction to ISE","Earnest","3.62","73.2","0","0","20.7","0","0","2.4","0","0","2.4","0","1.2","0","82","16715","  1"
"2023-24","Spring","HNFE","2984","SS:Meraki Community Well-Being","Wogenrich","3.82","86.7","0","2.4","4.8","3.6","0","0","1.2","0","1.2","0","0","0","83","21791","  1"
"2023-24","Spring","CEE","5004","Adaptive Reuse & Redevelopment","Shealy","3.79","67.9","10.7","10.7","10.7","0","0","0","0","0","0","0","0","0","28","12317","  3"
"2023-24","Spring","AAEC","4504","Ag Price Analysis","Isengildina Massa","3.83","60.7","28.6","7.1","3.6","0","0","0","0","0","0","0","0","0","28","10081","  3"
"2023-24","Spring","APSC","4514","Animal Growth and Development","Gerrard","2.76","10.7","14.3","10.7","17.9","10.7","7.1","10.7","10.7","0","3.6","3.6","0","0","28","10795","  3"
"2023-24","Spring","ALS","2304","Animal Physiology and Anatomy","Helm","2.89","19","19","9.5","9.5","4.8","9.5","23.8","0","0","0","0","4.8","0","21","10326","  4"
"2023-24","Spring","MATH","3134","Applied Combinatorics","Hammer","2.44","17.9","10.7","7.1","3.6","10.7","14.3","3.6","7.1","3.6","10.7","3.6","7.1","2","28","17364","  3"
"2023-24","Spring","MATH","3134","Applied Combinatorics","Malik","2.43","21.4","7.1","3.6","0","3.6","21.4","17.9","7.1","3.6","7.1","0","7.1","3","28","17367","  3"
"2023-24","Spring","MATH","3134","Applied Combinatorics","Hammer","2.8","39.3","10.7","0","14.3","3.6","7.1","3.6","0","3.6","0","3.6","14.3","3","28","17372","  3"
"2023-24","Spring","ARBC","2774","Arab Culture and Civilization","Taggart","3.89","71.4","25","0","3.6","0","0","0","0","0","0","0","0","0","28","10939","  3"
"2023-24","Spring","GEOG","3314","Cartography","Starner","3.3","21.4","28.6","17.9","14.3","10.7","3.6","0","0","0","0","0","3.6","0","28","15993","  3"
"2023-24","Spring","HIST","2494","Cities in History","Minor","2.75","25","3.6","3.6","14.3","25","7.1","3.6","7.1","0","3.6","0","7.1","2","28","20981","  3"
"2023-24","Spring","APSC","4464","Comp/Lab Anim Health & Mgt","Bergamasco","3.01","9.5","14.3","23.8","23.8","14.3","4.8","0","0","4.8","4.8","0","0","0","21","10794","  4"
"2023-24","Spring","APSC","4464","Comp/Lab Anim Health & Mgt","Feuerbacher","3.01","9.5","14.3","23.8","23.8","14.3","4.8","0","0","4.8","4.8","0","0","0","21","10794","  4"
"2023-24","Spring","APSC","4464","Comp/Lab Anim Health & Mgt","Moore","3.01","9.5","14.3","23.8","23.8","14.3","4.8","0","0","4.8","4.8","0","0","0","21","10794","  4"
"2023-24","Spring","ECE","6524","Deep Learning","Xuan","3.75","57.1","17.9","21.4","0","3.6","0","0","0","0","0","0","0","0","28","14345","  3"
"2023-24","Spring","UH","2504","Discourse & Global Citizenship","Murphy","4","100","0","0","0","0","0","0","0","0","0","0","0","0","28","20356","  3"
"2023-24","Spring","NEUR","2594","Exploring Clinical Neurosci","Simonds","4","100","0","0","0","0","0","0","0","0","0","0","0","0","28","18473","  3"
"2023-24","Spring","FIN","3134","Financial Analytics","Hart","2.71","10.7","7.1","7.1","17.9","14.3","21.4","10.7","7.1","0","3.6","0","0","3","28","15536","  3"
"2023-24","Spring","FIN","3134","Financial Analytics","Hart","2.88","17.9","3.6","17.9","25","3.6","17.9","3.6","0","7.1","0","3.6","0","3","28","15540","  3"
"2023-24","Spring","FREC","4214","Forest Photogrammetry","Wynne","3.5","53.6","0","0","42.9","0","0","3.6","0","0","0","0","0","0","28","15817","  3"
"2023-24","Spring","PSCI","2164","Foundations Security Environ","Brantly","3.73","75","10.7","0","3.6","0","7.1","0","3.6","0","0","0","0","0","28","19394","  3"
"2023-24","Spring","BIT","4164","Future of Security","Brantly","3.86","85.7","0","3.6","7.1","3.6","0","0","0","0","0","0","0","0","28","11881","  3"
"2023-24","Spring","CHEM","1035","General Chemistry","Wagner","2.84","7.1","21.4","3.6","17.9","25","3.6","7.1","10.7","0","0","3.6","0","2","28","12674","  3"
"2023-24","Spring","CHEM","1035","General Chemistry","Wall","2.46","10.7","3.6","0","28.6","10.7","17.9","7.1","3.6","3.6","7.1","3.6","3.6","3","28","12675","  3"
"2023-24","Spring","CHEM","1035","General Chemistry","Wagner","2.35","0","3.6","17.9","17.9","3.6","14.3","21.4","7.1","7.1","0","3.6","3.6","4","28","12684","  3"
"2023-24","Spring","CHEM","1036","General Chemistry","Arachchige","2.19","10.7","10.7","0","14.3","3.6","10.7","17.9","7.1","7.1","0","3.6","14.3","0","28","12689","  3"
"2023-24","Spring","CHEM","1036","General Chemistry","Bowen","2.84","17.9","17.9","0","25","14.3","7.1","7.1","0","0","0","3.6","7.1","2","28","12691","  3"
"2023-24","Spring","CHEM","1036","General Chemistry","Bowen","2.74","14.3","7.1","7.1","10.7","21.4","17.9","14.3","0","0","7.1","0","0","2","28","12704","  3"
"2023-24","Spring","CHEM","1036","General Chemistry","Bowen","2.77","10.7","7.1","17.9","25","14.3","3.6","7.1","3.6","3.6","0","3.6","3.6","2","28","12706","  3"
"2023-24","Spring","CHEM","1036","General Chemistry","Arachchige","2.84","17.9","0","7.1","28.6","21.4","7.1","7.1","7.1","0","0","3.6","0","2","28","12718","  3"
"2023-24","Spring","CHEM","1036","General Chemistry","Arachchige","2.86","17.9","7.1","14.3","21.4","7.1","7.1","7.1","10.7","3.6","3.6","0","0","2","28","12726","  3"
"2023-24","Spring","CHEM","1036","General Chemistry","Arachchige","2.68","14.3","17.9","7.1","14.3","7.1","7.1","10.7","7.1","7.1","0","0","7.1","1","28","12728","  3"
"2023-24","Spring","PSCI","3134","Global Conflict and War","Price","3.53","57.1","10.7","7.1","3.6","10.7","3.6","3.6","3.6","0","0","0","0","0","28","19410","  3"
"2023-24","Spring","UH","2554","Humanities&Global Citizenship","Steinert Borella","3.97","96.4","0","3.6","0","0","0","0","0","0","0","0","0","0","28","20360","  3"
"2023-24","Spring","FIN","4144","Int Fin Mgt","Tran","3","10.7","14.3","10.7","21.4","25","10.7","0","7.1","0","0","0","0","0","28","15580","  3"
"2023-24","Spring","MGT","5324","Interpersonal Leadership","Becker","3.85","53.6","42.9","3.6","0","0","0","0","0","0","0","0","0","0","28","17995","  3"
"2023-24","Spring","HTM","2314","Intro International Business","Feigenbaum","2.68","14.3","0","0","42.9","0","0","39.3","0","0","3.6","0","0","1","28","16517","  3"
"2023-24","Spring","MATH","2204","Intro Multivariable Calculus","Ouliaei-Nia","1.99","7.1","7.1","10.7","3.6","0","10.7","14.3","7.1","21.4","0","7.1","10.7","12","28","17314","  3"
"2023-24","Spring","CEE","4824","Intro to Forensic Engineering","Leon","3.32","10.7","28.6","14.3","35.7","10.7","0","0","0","0","0","0","0","0","28","20583","  3"
"2023-24","Spring","ENGL","3684","Literature and the Law","Knapp","3.24","42.9","7.1","17.9","3.6","7.1","7.1","7.1","3.6","0","0","0","3.6","1","28","15196","  3"
"2023-24","Spring","ECON","3204","Macroeconomic Theory","Das","3.03","25","17.9","10.7","10.7","10.7","7.1","7.1","3.6","0","3.6","0","3.6","1","28","14582","  3"
"2023-24","Spring","ECON","3154","Managerial Economics","Tsang","3.03","7.1","14.3","21.4","25","17.9","7.1","0","3.6","3.6","0","0","0","0","28","14581","  3"
"2023-24","Spring","UH","2524","Nat Sci & Global Citizenship","Ross","4","100","0","0","0","0","0","0","0","0","0","0","0","0","28","20358","  3"
"2023-24","Spring","NEUR","4064","Neuropharmacology","Soliman","3.71","82.1","0","0","14.3","0","0","0","0","0","0","0","3.6","0","28","21504","  3"
"2023-24","Spring","MATH","1614","Numbers and Operations","Hearne","3.63","64.3","7.1","7.1","10.7","3.6","0","7.1","0","0","0","0","0","0","28","17266","  3"
"2023-24","Spring","AOE","5404","Numerical Methods for AOE","Wang","3.48","28.6","25","25","3.6","17.9","0","0","0","0","0","0","0","0","28","10544","  3"
"2023-24","Spring","HORT","2304","Plant Biology","Beers","3.35","50","14.3","3.6","10.7","10.7","0","0","3.6","0","3.6","0","3.6","0","28","16501","  3"
"2023-24","Spring","MATH","1214","Preparation for Calculus","Silber","1.1","3.6","0","0","3.6","3.6","0","17.9","7.1","7.1","10.7","10.7","35.7","3","28","17199","  3"
"2023-24","Spring","MATH","1214","Preparation for Calculus","Greco","1.93","7.1","10.7","0","3.6","3.6","7.1","21.4","10.7","10.7","10.7","3.6","10.7","3","28","17204","  3"
"2023-24","Spring","GEOG","2084","Principles of GIS","Starner","3.11","42.9","14.3","10.7","7.1","3.6","0","7.1","3.6","0","0","0","10.7","0","28","15976","  3"
"2023-24","Spring","GEOG","2084","Principles of GIS","Rijal","3.11","42.9","14.3","10.7","7.1","3.6","0","7.1","3.6","0","0","0","10.7","0","28","15976","  3"
"2023-24","Spring","GEOG","2084","Principles of GIS","Rijal","3.3","42.9","17.9","17.9","3.6","3.6","0","3.6","3.6","0","0","0","7.1","1","28","15979","  3"
"2023-24","Spring","GEOG","2084","Principles of GIS","Starner","3.3","42.9","17.9","17.9","3.6","3.6","0","3.6","3.6","0","0","0","7.1","1","28","15979","  3"
"2023-24","Spring","COMM","2004","Public Speaking","Quesenberry","3.59","39.3","17.9","25","17.9","0","0","0","0","0","0","0","0","0","28","13181","  3"
"2023-24","Spring","IS","2474","Religion and Violence","Chalmers","3.71","50","28.6","7.1","10.7","3.6","0","0","0","0","0","0","0","2","28","21017","  3"
"2023-24","Spring","IS","2004","Res & Writing in Intl Studies","McKagen","3.53","75","7.1","0","3.6","3.6","0","0","3.6","0","0","0","7.1","1","28","16647","  3"
"2023-24","Spring","PSCI","2024","Research Methods","Davila Saad","3.26","35.7","7.1","14.3","17.9","10.7","3.6","7.1","0","3.6","0","0","0","2","28","21285","  3"
"2023-24","Spring","ACIS","5424","Research and Analysis in Acct","Rogers","3.84","60.7","28.6","10.7","0","0","0","0","0","0","0","0","0","0","28","10206","  3"
"2023-24","Spring","PSYC","4364","Senior Seminar","Stephens","3.42","39.3","14.3","10.7","17.9","7.1","7.1","3.6","0","0","0","0","0","0","28","19548","  3"
"2023-24","Spring","SOC","4194","Senior Seminar","Sedgwick","3.58","64.3","0","3.6","25","0","0","7.1","0","0","0","0","0","1","28","19803","  3"
"2023-24","Spring","UH","2544","Soc Sci & Global Citizenship","Harrison","3.85","92.9","3.6","0","0","0","0","0","0","0","0","0","3.6","0","28","20359","  3"
"2023-24","Spring","SOC","3104","Sociological Theory","Weikart","3.18","35.7","17.9","10.7","7.1","0","7.1","14.3","0","0","7.1","0","0","0","28","19784","  3"
"2023-24","Spring","SBIO","3464","Sustainable Operations Mgmt","Molina Montoya","2.73","3.6","14.3","14.3","14.3","14.3","7.1","21.4","10.7","0","0","0","0","0","28","19680","  3"
"2023-24","Spring","HIST","2124","TS: World War I","Narayanan","3.37","17.9","46.4","10.7","14.3","0","0","3.6","3.6","0","0","3.6","0","3","28","16363","  3"
"2023-24","Spring","BSE","3534","Bioprocess Engineering","Sun","3.3","58.6","3.4","10.3","0","6.9","3.4","6.9","0","3.4","3.4","0","3.4","0","29","12132","  3"
"2023-24","Spring","MGT","4414","Compensation & Performance Mgt","Arthur","3.01","13.8","10.3","10.3","34.5","10.3","10.3","6.9","0","3.4","0","0","0","0","29","17981","  3"
"2023-24","Spring","STAT","3204","Data Visualization","Robertson Evia","3.49","62.1","10.3","3.4","3.4","6.9","3.4","6.9","0","0","0","0","3.4","0","29","19959","  3"
"2023-24","Spring","CEE","5400","Design of Prestressed Concrete","Roberts-Wollmann","3.53","41.4","13.8","13.8","24.1","6.9","0","0","0","0","0","0","0","1","29","12332","  3"
"2023-24","Spring","ENSC","4244","Ecological Restoration","Klopf","3.33","20.7","37.9","10.3","10.3","6.9","6.9","0","3.4","3.4","0","0","0","1","29","15333","  3"
